_id,userId,startDate,endDate,projectId,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10,total
661b77762cbd26513cede82f,JMAN14,29-08-2022,04-09-2022,PROJ54713,6,9,10,6,2,6,5,9,4,8,65
661b77762cbd26513cede830,JMAN14,29-08-2022,04-09-2022,PROJ54713,5,10,1,7,5,4,5,10,2,10,59
661b77762cbd26513cede831,JMAN14,05-09-2022,11-09-2022,PROJ54713,3,1,10,6,6,9,5,7,10,10,67
661b77762cbd26513cede832,JMAN14,05-09-2022,11-09-2022,PROJ54713,3,10,9,3,3,5,1,1,1,10,46
661b77762cbd26513cede833,JMAN14,05-09-2022,11-09-2022,PROJ54713,1,5,4,9,6,3,5,5,6,1,45
661b77762cbd26513cede834,JMAN14,05-09-2022,11-09-2022,PROJ54713,5,4,7,1,3,4,9,5,5,10,53
661b77762cbd26513cede835,JMAN14,05-09-2022,11-09-2022,PROJ54713,7,1,1,10,6,8,7,6,1,5,52
661b77762cbd26513cede836,JMAN14,12-09-2022,18-09-2022,PROJ54713,8,9,8,1,10,7,9,7,2,4,65
661b77762cbd26513cede837,JMAN14,12-09-2022,18-09-2022,PROJ54713,9,7,5,9,7,8,7,4,10,5,71
661b77762cbd26513cede838,JMAN14,12-09-2022,18-09-2022,PROJ54713,10,1,10,7,6,1,1,2,10,9,57
661b77762cbd26513cede839,JMAN14,19-09-2022,25-09-2022,PROJ54713,5,6,3,7,2,1,2,8,6,8,48
661b77762cbd26513cede83a,JMAN14,19-09-2022,25-09-2022,PROJ54713,9,9,9,2,3,1,10,7,5,3,58
661b77762cbd26513cede83b,JMAN14,19-09-2022,25-09-2022,PROJ54713,4,6,4,8,4,6,1,1,8,5,47
661b77762cbd26513cede83c,JMAN864,11-03-2024,17-03-2024,PROJ34356,6,8,7,1,3,7,6,9,8,6,61
661b77762cbd26513cede83d,JMAN864,11-03-2024,17-03-2024,PROJ34356,2,3,1,5,6,5,10,10,3,2,47
661b77762cbd26513cede83e,JMAN864,11-03-2024,17-03-2024,PROJ34356,2,1,3,2,3,2,1,2,10,6,32
661b77762cbd26513cede83f,JMAN864,11-03-2024,17-03-2024,PROJ34356,9,5,1,6,10,1,6,9,1,8,56
661b77762cbd26513cede840,JMAN864,18-03-2024,24-03-2024,PROJ34356,3,8,10,5,5,4,9,3,2,1,50
661b77762cbd26513cede841,JMAN864,18-03-2024,24-03-2024,PROJ34356,5,2,9,5,2,2,3,2,10,4,44
661b77762cbd26513cede842,JMAN864,18-03-2024,24-03-2024,PROJ34356,4,6,6,10,1,4,2,9,5,10,57
661b77762cbd26513cede843,JMAN864,25-03-2024,31-03-2024,PROJ34356,2,9,3,7,3,7,7,10,3,5,56
661b77762cbd26513cede844,JMAN864,25-03-2024,31-03-2024,PROJ34356,6,3,2,5,3,1,8,3,1,1,33
661b77762cbd26513cede845,JMAN864,25-03-2024,31-03-2024,PROJ34356,5,4,4,7,10,6,8,3,5,2,54
661b77762cbd26513cede846,JMAN864,25-03-2024,31-03-2024,PROJ34356,5,2,5,9,10,3,1,9,3,3,50
661b77762cbd26513cede847,JMAN54,03-04-2023,09-04-2023,PROJ38309,7,3,7,5,1,8,4,9,7,6,57
661b77762cbd26513cede848,JMAN54,03-04-2023,09-04-2023,PROJ38309,7,9,5,6,7,6,4,7,7,1,59
661b77762cbd26513cede849,JMAN54,03-04-2023,09-04-2023,PROJ38309,7,8,4,8,7,9,5,10,5,5,68
661b77762cbd26513cede84a,JMAN54,03-04-2023,09-04-2023,PROJ38309,3,7,7,2,6,5,4,2,3,9,48
661b77762cbd26513cede84b,JMAN54,10-04-2023,16-04-2023,PROJ38309,3,10,6,7,9,6,8,4,2,1,56
661b77762cbd26513cede84c,JMAN54,10-04-2023,16-04-2023,PROJ38309,4,3,10,9,7,5,9,3,5,8,63
661b77762cbd26513cede84d,JMAN54,10-04-2023,16-04-2023,PROJ38309,7,2,1,3,10,10,10,8,10,5,66
661b77762cbd26513cede84e,JMAN54,10-04-2023,16-04-2023,PROJ38309,8,3,1,2,8,10,4,3,6,9,54
661b77762cbd26513cede84f,JMAN54,17-04-2023,23-04-2023,PROJ38309,5,9,6,6,9,1,5,10,7,5,63
661b77762cbd26513cede850,JMAN54,17-04-2023,23-04-2023,PROJ38309,8,5,4,4,1,3,3,4,1,1,34
661b77762cbd26513cede851,JMAN54,24-04-2023,30-04-2023,PROJ38309,1,9,6,10,3,2,3,8,5,9,56
661b77762cbd26513cede852,JMAN54,24-04-2023,30-04-2023,PROJ38309,9,5,10,3,9,1,4,9,4,1,55
661b77762cbd26513cede853,JMAN54,24-04-2023,30-04-2023,PROJ38309,7,2,4,6,10,2,10,3,6,7,57
661b77762cbd26513cede854,JMAN54,24-04-2023,30-04-2023,PROJ38309,1,8,8,6,8,10,7,3,4,1,56
661b77762cbd26513cede855,JMAN54,01-05-2023,07-05-2023,PROJ38309,10,10,8,1,4,4,8,9,6,6,66
661b77762cbd26513cede856,JMAN54,01-05-2023,07-05-2023,PROJ38309,5,5,1,2,6,5,2,3,8,7,44
661b77762cbd26513cede857,JMAN54,01-05-2023,07-05-2023,PROJ38309,3,10,3,10,1,4,1,4,1,5,42
661b77762cbd26513cede858,JMAN54,01-05-2023,07-05-2023,PROJ38309,8,3,4,5,1,5,3,4,5,7,45
661b77762cbd26513cede859,JMAN54,01-05-2023,07-05-2023,PROJ38309,10,10,2,9,8,10,8,6,8,10,81
661b77762cbd26513cede85a,JMAN54,08-05-2023,14-05-2023,PROJ38309,1,10,10,10,8,5,10,5,5,2,66
661b77762cbd26513cede85b,JMAN54,08-05-2023,14-05-2023,PROJ38309,5,2,5,7,2,3,10,3,7,7,51
661b77762cbd26513cede85c,JMAN54,08-05-2023,14-05-2023,PROJ38309,3,4,7,4,9,2,6,9,10,5,59
661b77762cbd26513cede85d,JMAN54,08-05-2023,14-05-2023,PROJ38309,3,3,9,9,6,4,9,7,1,10,61
661b77762cbd26513cede85e,JMAN54,15-05-2023,21-05-2023,PROJ38309,8,2,1,6,4,6,7,9,7,5,55
661b77762cbd26513cede85f,JMAN54,15-05-2023,21-05-2023,PROJ38309,10,3,8,3,8,10,4,9,6,5,66
661b77762cbd26513cede860,JMAN54,22-05-2023,28-05-2023,PROJ38309,10,5,1,9,1,1,3,4,3,3,40
661b77762cbd26513cede861,JMAN54,22-05-2023,28-05-2023,PROJ38309,5,4,9,5,4,8,7,8,5,1,56
661b77762cbd26513cede862,JMAN54,29-05-2023,04-06-2023,PROJ38309,8,3,8,8,8,4,6,9,9,7,70
661b77762cbd26513cede863,JMAN54,29-05-2023,04-06-2023,PROJ38309,4,3,6,4,1,1,1,10,8,4,42
661b77762cbd26513cede864,JMAN54,29-05-2023,04-06-2023,PROJ38309,6,5,4,4,6,1,4,8,8,3,49
661b77762cbd26513cede865,JMAN54,29-05-2023,04-06-2023,PROJ38309,1,9,9,4,5,4,1,8,6,7,54
661b77762cbd26513cede866,JMAN1,15-05-2023,21-05-2023,PROJ82332,2,4,7,10,8,3,3,1,1,2,41
661b77762cbd26513cede867,JMAN1,15-05-2023,21-05-2023,PROJ82332,4,1,7,10,5,9,2,3,2,2,45
661b77762cbd26513cede868,JMAN1,15-05-2023,21-05-2023,PROJ82332,1,2,3,7,10,8,7,9,2,6,55
661b77762cbd26513cede869,JMAN1,15-05-2023,21-05-2023,PROJ82332,7,6,8,6,6,7,8,9,1,9,67
661b77762cbd26513cede86a,JMAN1,15-05-2023,21-05-2023,PROJ82332,5,8,6,9,6,6,9,3,3,1,56
661b77762cbd26513cede86b,JMAN1,22-05-2023,28-05-2023,PROJ82332,5,10,9,6,7,1,10,10,10,5,73
661b77762cbd26513cede86c,JMAN1,22-05-2023,28-05-2023,PROJ82332,3,2,1,4,5,9,10,10,10,7,61
661b77762cbd26513cede86d,JMAN1,22-05-2023,28-05-2023,PROJ82332,10,5,10,2,6,3,1,9,5,7,58
661b77762cbd26513cede86e,JMAN1,22-05-2023,28-05-2023,PROJ82332,7,7,2,2,1,4,8,4,8,8,51
661b77762cbd26513cede86f,JMAN1,29-05-2023,04-06-2023,PROJ82332,9,9,2,6,6,5,8,4,2,9,60
661b77762cbd26513cede870,JMAN1,29-05-2023,04-06-2023,PROJ82332,4,4,2,7,8,2,1,10,3,1,42
661b77762cbd26513cede871,JMAN1,05-06-2023,11-06-2023,PROJ82332,8,3,10,7,10,8,2,7,8,6,69
661b77762cbd26513cede872,JMAN1,05-06-2023,11-06-2023,PROJ82332,10,1,1,1,1,7,7,4,7,4,43
661b77762cbd26513cede873,JMAN1,12-06-2023,18-06-2023,PROJ82332,9,7,3,6,3,8,10,1,8,7,62
661b77762cbd26513cede874,JMAN1,12-06-2023,18-06-2023,PROJ82332,5,3,10,7,1,8,5,6,10,2,57
661b77762cbd26513cede875,JMAN1,12-06-2023,18-06-2023,PROJ82332,4,2,3,8,9,1,9,3,3,5,47
661b77762cbd26513cede876,JMAN1,12-06-2023,18-06-2023,PROJ82332,2,1,3,9,3,7,2,1,7,7,42
661b77762cbd26513cede877,JMAN1,12-06-2023,18-06-2023,PROJ82332,3,8,8,8,10,2,4,8,10,7,68
661b77762cbd26513cede878,JMAN1,19-06-2023,25-06-2023,PROJ82332,10,4,3,5,6,9,10,5,2,3,57
661b77762cbd26513cede879,JMAN1,19-06-2023,25-06-2023,PROJ82332,1,1,10,1,4,9,6,2,4,6,44
661b77762cbd26513cede87a,JMAN1,19-06-2023,25-06-2023,PROJ82332,3,6,2,2,6,3,7,10,8,5,52
661b77762cbd26513cede87b,JMAN1,26-06-2023,02-07-2023,PROJ82332,4,1,8,8,3,1,7,10,1,10,53
661b77762cbd26513cede87c,JMAN1,26-06-2023,02-07-2023,PROJ82332,5,5,10,7,9,6,8,10,3,3,66
661b77762cbd26513cede87d,JMAN1,03-07-2023,09-07-2023,PROJ82332,6,4,4,7,6,3,8,6,10,1,55
661b77762cbd26513cede87e,JMAN1,03-07-2023,09-07-2023,PROJ82332,6,9,1,4,9,3,10,8,5,5,60
661b77762cbd26513cede87f,JMAN1,03-07-2023,09-07-2023,PROJ82332,10,7,8,3,2,4,5,2,9,3,53
661b77762cbd26513cede880,JMAN1,10-07-2023,16-07-2023,PROJ82332,4,4,5,10,10,3,10,5,5,8,64
661b77762cbd26513cede881,JMAN1,10-07-2023,16-07-2023,PROJ82332,10,9,7,6,8,3,1,9,2,1,56
661b77762cbd26513cede882,JMAN1,10-07-2023,16-07-2023,PROJ82332,1,2,2,2,4,5,4,2,5,5,32
661b77762cbd26513cede883,JMAN1,10-07-2023,16-07-2023,PROJ82332,8,3,2,6,4,4,6,3,6,5,47
661b77762cbd26513cede884,JMAN1,10-07-2023,16-07-2023,PROJ82332,7,5,7,2,4,8,2,2,5,6,48
661b77762cbd26513cede885,JMAN106,20-02-2023,26-02-2023,PROJ42339,2,10,7,8,3,4,2,6,2,8,52
661b77762cbd26513cede886,JMAN106,20-02-2023,26-02-2023,PROJ42339,9,10,2,2,7,9,5,3,4,3,54
661b77762cbd26513cede887,JMAN106,20-02-2023,26-02-2023,PROJ42339,8,3,4,3,2,10,10,7,9,1,57
661b77762cbd26513cede888,JMAN106,27-02-2023,05-03-2023,PROJ56026,4,1,1,2,6,1,5,2,8,3,33
661b77762cbd26513cede889,JMAN106,27-02-2023,05-03-2023,PROJ42339,7,5,4,6,8,8,4,8,9,6,65
661b77762cbd26513cede88a,JMAN106,27-02-2023,05-03-2023,PROJ42339,4,8,8,2,9,10,7,5,7,7,67
661b77762cbd26513cede88b,JMAN106,27-02-2023,05-03-2023,PROJ42339,3,4,1,1,2,10,5,2,1,9,38
661b77762cbd26513cede88c,JMAN106,06-03-2023,12-03-2023,PROJ42339,6,8,10,2,4,2,6,8,5,5,56
661b77762cbd26513cede88d,JMAN106,06-03-2023,12-03-2023,PROJ42339,10,3,6,1,8,7,9,9,6,7,66
661b77762cbd26513cede88e,JMAN106,13-03-2023,19-03-2023,PROJ56026,2,2,7,5,10,3,2,8,1,10,50
661b77762cbd26513cede88f,JMAN106,13-03-2023,19-03-2023,PROJ56026,1,6,3,6,9,8,2,9,2,6,52
661b77762cbd26513cede890,JMAN106,13-03-2023,19-03-2023,PROJ42339,2,9,4,10,2,2,3,9,2,7,50
661b77762cbd26513cede891,JMAN106,13-03-2023,19-03-2023,PROJ42339,4,7,5,4,10,8,2,3,10,2,55
661b77762cbd26513cede892,JMAN106,20-03-2023,26-03-2023,PROJ56026,7,7,2,7,8,10,6,4,10,1,62
661b77762cbd26513cede893,JMAN106,20-03-2023,26-03-2023,PROJ42339,1,1,8,2,8,1,10,6,8,5,50
661b77762cbd26513cede894,JMAN106,27-03-2023,02-04-2023,PROJ42339,10,3,6,6,1,4,3,9,1,5,48
661b77762cbd26513cede895,JMAN106,27-03-2023,02-04-2023,PROJ56026,5,6,1,2,6,4,4,10,5,7,50
661b77762cbd26513cede896,JMAN106,27-03-2023,02-04-2023,PROJ56026,9,2,9,9,4,1,7,10,5,7,63
661b77762cbd26513cede897,JMAN106,03-04-2023,09-04-2023,PROJ42339,4,8,10,8,4,4,2,10,4,7,61
661b77762cbd26513cede898,JMAN106,03-04-2023,09-04-2023,PROJ56026,9,6,7,10,7,10,4,1,2,1,57
661b77762cbd26513cede899,JMAN106,10-04-2023,16-04-2023,PROJ56026,1,10,1,1,1,5,5,3,8,5,40
661b77762cbd26513cede89a,JMAN106,10-04-2023,16-04-2023,PROJ42339,4,4,7,6,4,7,2,7,1,5,47
661b77762cbd26513cede89b,JMAN106,10-04-2023,16-04-2023,PROJ56026,6,5,2,9,8,5,6,7,7,10,65
661b77762cbd26513cede89c,JMAN106,17-04-2023,23-04-2023,PROJ42339,6,5,5,6,4,5,3,8,1,7,50
661b77762cbd26513cede89d,JMAN106,17-04-2023,23-04-2023,PROJ56026,4,1,1,7,2,6,4,9,1,6,41
661b77762cbd26513cede89e,JMAN106,17-04-2023,23-04-2023,PROJ42339,10,2,9,1,9,2,10,4,5,2,54
661b77762cbd26513cede89f,JMAN106,17-04-2023,23-04-2023,PROJ56026,6,2,4,2,8,2,3,9,5,4,45
661b77762cbd26513cede8a0,JMAN583,27-02-2023,05-03-2023,PROJ70577,1,2,8,7,1,9,4,2,5,4,43
661b77762cbd26513cede8a1,JMAN583,27-02-2023,05-03-2023,PROJ70577,6,1,7,10,4,10,4,5,10,7,64
661b77762cbd26513cede8a2,JMAN583,27-02-2023,05-03-2023,PROJ70577,10,4,6,4,8,2,2,4,8,10,58
661b77762cbd26513cede8a3,JMAN583,06-03-2023,12-03-2023,PROJ70577,7,10,3,8,7,5,6,2,9,10,67
661b77762cbd26513cede8a4,JMAN583,06-03-2023,12-03-2023,PROJ70577,6,8,4,9,1,3,2,3,5,10,51
661b77762cbd26513cede8a5,JMAN583,13-03-2023,19-03-2023,PROJ70577,10,10,6,1,2,6,9,6,10,8,68
661b77762cbd26513cede8a6,JMAN583,13-03-2023,19-03-2023,PROJ70577,8,5,2,8,4,7,8,5,9,7,63
661b77762cbd26513cede8a7,JMAN583,20-03-2023,26-03-2023,PROJ70577,1,2,10,8,10,7,2,7,10,1,58
661b77762cbd26513cede8a8,JMAN583,03-04-2023,09-04-2023,PROJ70577,8,7,1,2,3,7,6,6,5,1,46
661b77762cbd26513cede8a9,JMAN583,03-04-2023,09-04-2023,PROJ70577,10,1,2,5,2,1,2,7,10,7,47
661b77762cbd26513cede8aa,JMAN583,17-04-2023,23-04-2023,PROJ70577,6,6,2,8,2,3,1,4,6,6,44
661b77762cbd26513cede8ab,JMAN583,17-04-2023,23-04-2023,PROJ70577,8,2,7,10,5,2,5,5,8,3,55
661b77762cbd26513cede8ac,JMAN583,24-04-2023,30-04-2023,PROJ70577,10,7,8,7,3,1,4,6,6,4,56
661b77762cbd26513cede8ad,JMAN583,24-04-2023,30-04-2023,PROJ70577,6,10,3,10,8,10,6,8,3,4,68
661b77762cbd26513cede8ae,JMAN583,24-04-2023,30-04-2023,PROJ70577,4,5,9,4,10,3,6,7,6,3,57
661b77762cbd26513cede8af,JMAN773,19-06-2023,25-06-2023,PROJ79306,1,1,7,10,1,2,5,7,7,1,42
661b77762cbd26513cede8b0,JMAN773,19-06-2023,25-06-2023,PROJ79306,7,4,8,8,8,10,7,2,4,9,67
661b77762cbd26513cede8b1,JMAN773,19-06-2023,25-06-2023,PROJ79306,7,7,9,1,4,1,1,10,2,3,45
661b77762cbd26513cede8b2,JMAN773,19-06-2023,25-06-2023,PROJ79306,8,8,5,5,8,9,7,6,6,6,68
661b77762cbd26513cede8b3,JMAN773,19-06-2023,25-06-2023,PROJ79306,3,10,8,1,8,8,4,8,3,10,63
661b77762cbd26513cede8b4,JMAN773,26-06-2023,02-07-2023,PROJ79306,9,10,1,6,9,8,4,6,2,4,59
661b77762cbd26513cede8b5,JMAN773,26-06-2023,02-07-2023,PROJ79306,1,5,2,10,9,2,4,8,3,9,53
661b77762cbd26513cede8b6,JMAN773,26-06-2023,02-07-2023,PROJ79306,4,2,9,3,3,3,3,3,2,10,42
661b77762cbd26513cede8b7,JMAN773,26-06-2023,02-07-2023,PROJ79306,7,9,1,1,5,9,10,2,6,4,54
661b77762cbd26513cede8b8,JMAN773,03-07-2023,09-07-2023,PROJ79306,1,7,9,7,3,2,4,9,2,2,46
661b77762cbd26513cede8b9,JMAN773,03-07-2023,09-07-2023,PROJ79306,7,9,3,8,6,2,2,10,2,8,57
661b77762cbd26513cede8ba,JMAN773,03-07-2023,09-07-2023,PROJ79306,4,10,7,2,4,9,1,10,2,2,51
661b77762cbd26513cede8bb,JMAN773,10-07-2023,16-07-2023,PROJ79306,10,9,9,7,10,4,3,9,8,9,78
661b77762cbd26513cede8bc,JMAN773,10-07-2023,16-07-2023,PROJ79306,8,6,9,2,3,1,1,3,10,2,45
661b77762cbd26513cede8bd,JMAN773,10-07-2023,16-07-2023,PROJ79306,10,10,8,8,10,8,2,10,8,9,83
661b77762cbd26513cede8be,JMAN773,10-07-2023,16-07-2023,PROJ79306,2,3,4,1,7,10,2,3,1,8,41
661b77762cbd26513cede8bf,JMAN773,17-07-2023,23-07-2023,PROJ79306,8,2,4,9,5,7,2,10,3,3,53
661b77762cbd26513cede8c0,JMAN773,17-07-2023,23-07-2023,PROJ79306,7,4,1,8,9,5,7,2,3,5,51
661b77762cbd26513cede8c1,JMAN773,17-07-2023,23-07-2023,PROJ79306,10,6,6,1,6,7,10,8,4,3,61
661b77762cbd26513cede8c2,JMAN773,17-07-2023,23-07-2023,PROJ79306,1,5,5,6,8,1,10,7,2,8,53
661b77762cbd26513cede8c3,JMAN773,24-07-2023,30-07-2023,PROJ79306,2,10,1,4,10,8,2,8,4,4,53
661b77762cbd26513cede8c4,JMAN773,24-07-2023,30-07-2023,PROJ79306,9,7,3,3,1,3,4,1,6,9,46
661b77762cbd26513cede8c5,JMAN773,24-07-2023,30-07-2023,PROJ79306,4,1,1,6,8,8,6,1,4,5,44
661b77762cbd26513cede8c6,JMAN773,24-07-2023,30-07-2023,PROJ79306,1,7,1,9,5,1,1,7,10,6,48
661b77762cbd26513cede8c7,JMAN773,24-07-2023,30-07-2023,PROJ79306,7,9,10,2,6,3,1,9,4,8,59
661b77762cbd26513cede8c8,JMAN773,31-07-2023,06-08-2023,PROJ79306,4,4,10,3,1,6,3,1,9,10,51
661b77762cbd26513cede8c9,JMAN773,31-07-2023,06-08-2023,PROJ79306,5,10,10,1,9,10,10,5,4,5,69
661b77762cbd26513cede8ca,JMAN773,31-07-2023,06-08-2023,PROJ79306,6,7,5,10,7,1,3,4,3,7,53
661b77762cbd26513cede8cb,JMAN773,07-08-2023,13-08-2023,PROJ79306,1,7,4,6,2,2,3,1,1,5,32
661b77762cbd26513cede8cc,JMAN773,07-08-2023,13-08-2023,PROJ79306,1,1,4,5,9,5,9,9,3,10,56
661b77762cbd26513cede8cd,JMAN773,07-08-2023,13-08-2023,PROJ79306,4,9,2,4,9,5,3,10,9,10,65
661b77762cbd26513cede8ce,JMAN773,07-08-2023,13-08-2023,PROJ79306,6,8,8,1,3,5,10,7,1,8,57
661b77762cbd26513cede8cf,JMAN773,07-08-2023,13-08-2023,PROJ79306,7,1,8,1,6,10,8,10,6,4,61
661b77762cbd26513cede8d0,JMAN773,14-08-2023,20-08-2023,PROJ79306,2,4,2,3,8,2,3,7,8,8,47
661b77762cbd26513cede8d1,JMAN773,14-08-2023,20-08-2023,PROJ79306,1,7,4,9,10,8,7,3,9,7,65
661b77762cbd26513cede8d2,JMAN773,14-08-2023,20-08-2023,PROJ79306,2,10,4,5,6,1,5,3,10,1,47
661b77762cbd26513cede8d3,JMAN773,14-08-2023,20-08-2023,PROJ79306,5,9,1,10,2,5,8,3,6,9,58
661b77762cbd26513cede8d4,JMAN396,14-08-2023,20-08-2023,PROJ20383,10,1,2,10,9,4,7,10,8,4,65
661b77762cbd26513cede8d5,JMAN396,14-08-2023,20-08-2023,PROJ20383,10,7,4,4,1,2,5,1,3,6,43
661b77762cbd26513cede8d6,JMAN396,14-08-2023,20-08-2023,PROJ20383,2,3,5,6,10,9,7,9,10,8,69
661b77762cbd26513cede8d7,JMAN396,14-08-2023,20-08-2023,PROJ20383,4,1,3,8,6,2,5,1,9,8,47
661b77762cbd26513cede8d8,JMAN396,21-08-2023,27-08-2023,PROJ20383,1,2,4,3,7,7,8,4,4,8,48
661b77762cbd26513cede8d9,JMAN396,21-08-2023,27-08-2023,PROJ20383,5,2,2,3,9,7,5,8,7,10,58
661b77762cbd26513cede8da,JMAN396,21-08-2023,27-08-2023,PROJ20383,8,7,8,2,9,5,8,1,10,1,59
661b77762cbd26513cede8db,JMAN396,21-08-2023,27-08-2023,PROJ20383,8,5,9,8,1,7,3,3,1,1,46
661b77762cbd26513cede8dc,JMAN396,28-08-2023,03-09-2023,PROJ20383,1,7,9,6,10,2,2,2,3,6,48
661b77762cbd26513cede8dd,JMAN396,28-08-2023,03-09-2023,PROJ20383,3,3,3,3,9,4,7,6,10,8,56
661b77762cbd26513cede8de,JMAN396,28-08-2023,03-09-2023,PROJ20383,6,6,6,4,9,9,4,9,2,5,60
661b77762cbd26513cede8df,JMAN396,28-08-2023,03-09-2023,PROJ20383,7,10,7,8,3,1,5,6,3,3,53
661b77762cbd26513cede8e0,JMAN396,28-08-2023,03-09-2023,PROJ20383,7,8,6,6,5,6,5,2,4,7,56
661b77762cbd26513cede8e1,JMAN396,04-09-2023,10-09-2023,PROJ20383,7,6,8,7,5,8,4,3,2,10,60
661b77762cbd26513cede8e2,JMAN396,04-09-2023,10-09-2023,PROJ20383,6,2,6,10,8,9,4,8,4,2,59
661b77762cbd26513cede8e3,JMAN396,04-09-2023,10-09-2023,PROJ20383,2,1,3,9,3,5,9,2,7,10,51
661b77762cbd26513cede8e4,JMAN396,11-09-2023,17-09-2023,PROJ20383,1,8,8,10,7,3,6,8,2,5,58
661b77762cbd26513cede8e5,JMAN396,11-09-2023,17-09-2023,PROJ20383,7,7,5,6,9,4,8,7,2,4,59
661b77762cbd26513cede8e6,JMAN396,11-09-2023,17-09-2023,PROJ20383,4,10,9,7,10,10,4,10,8,5,77
661b77762cbd26513cede8e7,JMAN396,11-09-2023,17-09-2023,PROJ20383,8,1,8,6,8,1,4,2,2,1,41
661b77762cbd26513cede8e8,JMAN396,18-09-2023,24-09-2023,PROJ20383,2,1,8,9,3,5,7,6,6,6,53
661b77762cbd26513cede8e9,JMAN396,18-09-2023,24-09-2023,PROJ20383,6,4,2,10,8,10,6,2,3,2,53
661b77762cbd26513cede8ea,JMAN396,18-09-2023,24-09-2023,PROJ20383,4,2,2,1,7,8,5,3,10,10,52
661b77762cbd26513cede8eb,JMAN396,25-09-2023,01-10-2023,PROJ20383,8,4,5,10,6,6,10,8,7,1,65
661b77762cbd26513cede8ec,JMAN396,25-09-2023,01-10-2023,PROJ20383,2,2,8,1,4,4,8,10,4,8,51
661b77762cbd26513cede8ed,JMAN396,02-10-2023,08-10-2023,PROJ20383,9,10,10,5,8,4,5,10,7,6,74
661b77762cbd26513cede8ee,JMAN396,02-10-2023,08-10-2023,PROJ20383,3,1,4,2,7,10,8,8,10,7,60
661b77762cbd26513cede8ef,JMAN396,02-10-2023,08-10-2023,PROJ20383,5,4,10,6,3,6,3,9,6,2,54
661b77762cbd26513cede8f0,JMAN396,02-10-2023,08-10-2023,PROJ20383,4,1,8,7,4,4,10,7,3,6,54
661b77762cbd26513cede8f1,JMAN396,02-10-2023,08-10-2023,PROJ20383,8,4,3,5,3,9,5,5,4,2,48
661b77762cbd26513cede8f2,JMAN396,09-10-2023,15-10-2023,PROJ20383,2,8,5,6,3,3,9,4,7,10,57
661b77762cbd26513cede8f3,JMAN396,09-10-2023,15-10-2023,PROJ20383,4,8,2,7,8,1,10,6,6,6,58
661b77762cbd26513cede8f4,JMAN396,09-10-2023,15-10-2023,PROJ20383,1,4,10,4,8,4,4,2,2,4,43
661b77762cbd26513cede8f5,JMAN396,09-10-2023,15-10-2023,PROJ20383,2,1,3,1,6,7,2,9,4,8,43
661b77762cbd26513cede8f6,JMAN396,09-10-2023,15-10-2023,PROJ20383,3,10,2,7,4,5,7,6,8,5,57
661b77762cbd26513cede8f7,JMAN576,27-11-2023,03-12-2023,PROJ18057,7,8,4,6,2,3,10,3,9,3,55
661b77762cbd26513cede8f8,JMAN576,27-11-2023,03-12-2023,PROJ18057,1,8,9,3,2,5,4,9,9,3,53
661b77762cbd26513cede8f9,JMAN576,27-11-2023,03-12-2023,PROJ18057,8,10,10,4,7,4,9,9,10,6,77
661b77762cbd26513cede8fa,JMAN576,27-11-2023,03-12-2023,PROJ18057,6,2,10,5,8,3,5,1,8,8,56
661b77762cbd26513cede8fb,JMAN576,27-11-2023,03-12-2023,PROJ18057,6,6,4,4,1,6,8,8,8,4,55
661b77762cbd26513cede8fc,JMAN576,04-12-2023,10-12-2023,PROJ18057,8,3,2,3,6,7,2,3,7,3,44
661b77762cbd26513cede8fd,JMAN576,04-12-2023,10-12-2023,PROJ18057,7,7,8,10,2,8,8,10,4,2,66
661b77762cbd26513cede8fe,JMAN576,04-12-2023,10-12-2023,PROJ18057,8,2,8,9,4,7,10,9,10,8,75
661b77762cbd26513cede8ff,JMAN576,04-12-2023,10-12-2023,PROJ18057,2,7,10,5,8,9,9,9,6,1,66
661b77762cbd26513cede900,JMAN576,04-12-2023,10-12-2023,PROJ18057,9,5,6,10,7,2,10,10,9,3,71
661b77762cbd26513cede901,JMAN576,11-12-2023,17-12-2023,PROJ18057,1,8,6,10,6,5,7,8,9,8,68
661b77762cbd26513cede902,JMAN576,11-12-2023,17-12-2023,PROJ18057,9,1,3,1,6,1,8,8,6,3,46
661b77762cbd26513cede903,JMAN576,11-12-2023,17-12-2023,PROJ18057,1,8,7,3,5,9,5,5,4,9,56
661b77762cbd26513cede904,JMAN576,18-12-2023,24-12-2023,PROJ18057,8,8,5,7,10,8,2,9,9,6,72
661b77762cbd26513cede905,JMAN576,18-12-2023,24-12-2023,PROJ18057,3,2,5,4,3,8,1,2,8,10,46
661b77762cbd26513cede906,JMAN576,18-12-2023,24-12-2023,PROJ18057,1,9,8,1,7,1,6,5,4,7,49
661b77762cbd26513cede907,JMAN576,18-12-2023,24-12-2023,PROJ18057,10,6,1,3,7,2,7,5,1,1,43
661b77762cbd26513cede908,JMAN576,25-12-2023,31-12-2023,PROJ18057,5,1,2,3,3,9,6,9,8,10,56
661b77762cbd26513cede909,JMAN576,25-12-2023,31-12-2023,PROJ18057,1,10,3,9,5,3,1,3,9,6,50
661b77762cbd26513cede90a,JMAN576,25-12-2023,31-12-2023,PROJ18057,7,1,8,2,6,5,3,9,8,3,52
661b77762cbd26513cede90b,JMAN576,01-01-2024,07-01-2024,PROJ18057,7,1,9,8,4,5,7,3,2,3,49
