projectId,userId,startDate,endDate
PROJ34638,JMAN809,19/11/23,18/01/24
PROJ34638,JMAN377,25/12/23,23/02/24
PROJ23254,JMAN762,15/09/23,14/11/23
PROJ23254,JMAN914,12/10/23,11/12/23
PROJ23254,JMAN144,19/08/24,18/10/24
PROJ23254,JMAN981,12/05/24,11/07/24
PROJ23254,JMAN418,28/04/24,27/06/24
PROJ23254,JMAN181,22/09/23,21/11/23
PROJ23254,JMAN183,07/01/24,07/03/24
PROJ23254,JMAN469,27/07/23,25/09/23
PROJ23254,JMAN703,06/10/23,05/12/23
PROJ23254,JMAN29,31/12/23,29/02/24
PROJ23254,JMAN564,21/06/24,20/08/24
PROJ23254,JMAN547,17/02/24,17/04/24
PROJ23254,JMAN253,26/06/24,25/08/24
PROJ23254,JMAN70,26/06/24,25/08/24
PROJ23254,JMAN674,28/11/23,27/01/24
PROJ23254,JMAN275,25/01/24,25/03/24
PROJ23254,JMAN321,18/07/24,16/09/24
PROJ23254,JMAN844,16/10/23,15/12/23
PROJ23254,JMAN313,09/01/24,09/03/24
PROJ23254,JMAN114,25/12/23,23/02/24
PROJ23254,JMAN611,26/08/23,25/10/23
PROJ23254,JMAN838,01/03/24,30/04/24
PROJ23254,JMAN58,29/02/24,29/04/24
PROJ23254,JMAN420,13/02/24,13/04/24
PROJ23254,JMAN958,13/04/24,12/06/24
PROJ23254,JMAN771,07/06/24,06/08/24
PROJ23254,JMAN524,08/10/23,07/12/23
PROJ23254,JMAN589,21/12/23,19/02/24
PROJ23254,JMAN592,12/06/24,11/08/24
PROJ23254,JMAN501,31/07/23,29/09/23
PROJ23254,JMAN36,12/10/23,11/12/23
PROJ23254,JMAN492,21/06/24,20/08/24
PROJ23254,JMAN828,16/06/24,15/08/24
PROJ23254,JMAN396,24/09/23,23/11/23
PROJ23254,JMAN880,21/04/24,20/06/24
PROJ23254,JMAN931,28/10/23,27/12/23
PROJ23254,JMAN945,27/11/23,26/01/24
PROJ23254,JMAN880,02/12/23,31/01/24
PROJ37409,JMAN566,09/08/23,08/10/23
PROJ37409,JMAN73,10/02/23,11/04/23
PROJ37409,JMAN55,29/08/24,28/10/24
PROJ37409,JMAN897,30/04/24,29/06/24
PROJ37409,JMAN927,29/02/24,29/04/24
PROJ37409,JMAN63,14/01/23,15/03/23
PROJ37409,JMAN107,14/12/23,12/02/24
PROJ37409,JMAN615,12/04/23,11/06/23
PROJ37409,JMAN944,01/07/24,30/08/24
PROJ37409,JMAN29,21/02/24,21/04/24
PROJ37409,JMAN548,04/08/24,03/10/24
PROJ37409,JMAN713,16/06/23,15/08/23
PROJ37409,JMAN342,29/10/23,28/12/23
PROJ37409,JMAN870,20/05/23,19/07/23
PROJ37409,JMAN773,18/04/23,17/06/23
PROJ37409,JMAN576,12/05/24,11/07/24
PROJ37409,JMAN461,26/05/23,25/07/23
PROJ37409,JMAN612,06/04/24,05/06/24
PROJ37409,JMAN253,07/09/24,06/11/24
PROJ37409,JMAN859,14/10/23,13/12/23
PROJ37409,JMAN33,12/10/23,11/12/23
PROJ37409,JMAN436,14/11/23,13/01/24
PROJ37409,JMAN416,19/03/24,18/05/24
PROJ37409,JMAN858,11/01/24,11/03/24
PROJ37409,JMAN175,21/11/23,20/01/24
PROJ37409,JMAN631,01/12/23,30/01/24
PROJ37409,JMAN573,21/04/23,20/06/23
PROJ37409,JMAN700,18/02/23,19/04/23
PROJ37409,JMAN242,21/09/23,20/11/23
PROJ37409,JMAN495,25/10/23,24/12/23
PROJ37409,JMAN498,22/03/23,21/05/23
PROJ37409,JMAN733,15/01/23,16/03/23
PROJ37409,JMAN707,18/03/23,17/05/23
PROJ37409,JMAN622,02/08/23,01/10/23
PROJ37409,JMAN61,24/08/24,23/10/24
PROJ37409,JMAN237,27/01/23,28/03/23
PROJ37409,JMAN880,03/07/24,01/09/24
PROJ37409,JMAN730,02/04/24,01/06/24
PROJ39671,JMAN57,08/09/24,07/11/24
PROJ39671,JMAN144,06/04/25,05/06/25
PROJ39671,JMAN778,21/01/24,21/03/24
PROJ39671,JMAN983,06/09/25,05/11/25
PROJ39671,JMAN762,28/10/24,27/12/24
PROJ39671,JMAN776,04/06/25,03/08/25
PROJ39671,JMAN999,07/02/24,07/04/24
PROJ39671,JMAN445,01/03/25,30/04/25
PROJ39671,JMAN324,18/04/24,17/06/24
PROJ39671,JMAN69,04/01/25,05/03/25
PROJ39671,JMAN548,11/09/24,10/11/24
PROJ39671,JMAN201,05/02/25,06/04/25
PROJ39671,JMAN844,07/02/25,08/04/25
PROJ39671,JMAN890,07/08/25,06/10/25
PROJ39671,JMAN159,16/06/25,15/08/25
PROJ39671,JMAN532,11/09/24,10/11/24
PROJ39671,JMAN653,20/10/24,19/12/24
PROJ39671,JMAN313,05/12/24,03/02/25
PROJ39671,JMAN743,20/11/24,19/01/25
PROJ39671,JMAN21,25/12/23,23/02/24
PROJ39671,JMAN832,03/05/25,02/07/25
PROJ39671,JMAN122,08/09/24,07/11/24
PROJ39671,JMAN196,12/06/25,11/08/25
PROJ39671,JMAN686,12/10/24,11/12/24
PROJ39671,JMAN190,19/02/24,19/04/24
PROJ39671,JMAN873,09/07/24,07/09/24
PROJ39671,JMAN468,26/03/25,25/05/25
PROJ39671,JMAN589,22/03/25,21/05/25
PROJ39671,JMAN461,18/04/25,17/06/25
PROJ39671,JMAN640,14/08/25,13/10/25
PROJ39671,JMAN935,17/06/24,16/08/24
PROJ39671,JMAN296,23/01/25,24/03/25
PROJ39671,JMAN828,07/10/25,06/12/25
PROJ39671,JMAN302,06/09/24,05/11/24
PROJ39671,JMAN339,21/02/25,22/04/25
PROJ39671,JMAN113,15/05/24,14/07/24
PROJ39671,JMAN633,24/10/24,23/12/24
PROJ39671,JMAN782,06/08/25,05/10/25
PROJ51998,JMAN981,06/10/24,05/12/24
PROJ51998,JMAN932,10/06/24,09/08/24
PROJ51998,JMAN418,26/08/24,25/10/24
PROJ51998,JMAN361,03/07/23,01/09/23
PROJ51998,JMAN73,29/12/23,27/02/24
PROJ51998,JMAN890,07/06/23,06/08/23
PROJ51998,JMAN941,26/06/24,25/08/24
PROJ51998,JMAN84,28/09/23,27/11/23
PROJ51998,JMAN825,30/08/24,29/10/24
PROJ51998,JMAN352,17/08/23,16/10/23
PROJ51998,JMAN11,02/12/23,31/01/24
PROJ51998,JMAN948,29/07/23,27/09/23
PROJ51998,JMAN38,30/10/23,29/12/23
PROJ51998,JMAN508,06/12/23,04/02/24
PROJ51998,JMAN207,09/06/24,08/08/24
PROJ51998,JMAN309,05/11/23,04/01/24
PROJ51998,JMAN743,13/06/24,12/08/24
PROJ51998,JMAN844,23/08/24,22/10/24
PROJ51998,JMAN307,15/08/24,14/10/24
PROJ51998,JMAN1,04/06/23,03/08/23
PROJ51998,JMAN861,16/10/24,15/12/24
PROJ51998,JMAN649,17/11/23,16/01/24
PROJ51998,JMAN535,16/06/24,15/08/24
PROJ51998,JMAN778,19/10/23,18/12/23
PROJ51998,JMAN477,05/11/24,04/01/25
PROJ51998,JMAN785,04/06/23,03/08/23
PROJ51998,JMAN848,10/08/24,09/10/24
PROJ51998,JMAN403,03/10/23,02/12/23
PROJ51998,JMAN576,18/06/23,17/08/23
PROJ51998,JMAN733,25/11/24,24/01/25
PROJ51998,JMAN443,01/11/24,31/12/24
PROJ51998,JMAN498,20/11/24,19/01/25
PROJ51998,JMAN161,23/10/24,22/12/24
PROJ51998,JMAN931,17/12/23,15/02/24
PROJ51998,JMAN116,17/09/23,16/11/23
PROJ51998,JMAN239,08/07/24,06/09/24
PROJ51998,JMAN113,11/10/24,10/12/24
PROJ51998,JMAN271,11/11/24,10/01/25
PROJ45076,JMAN209,13/04/24,12/06/24
PROJ45076,JMAN778,03/08/24,02/10/24
PROJ45076,JMAN644,23/12/24,21/02/25
PROJ45076,JMAN965,14/09/24,13/11/24
PROJ45076,JMAN726,07/04/24,06/06/24
PROJ45076,JMAN935,17/03/25,16/05/25
PROJ45076,JMAN674,28/04/25,27/06/25
PROJ45076,JMAN110,16/08/24,15/10/24
PROJ45076,JMAN458,19/11/24,18/01/25
PROJ45076,JMAN713,24/08/24,23/10/24
PROJ45076,JMAN874,25/11/23,24/01/24
PROJ45076,JMAN478,09/03/25,08/05/25
PROJ45076,JMAN306,20/02/25,21/04/25
PROJ45076,JMAN85,11/04/25,10/06/25
PROJ45076,JMAN508,04/08/24,03/10/24
PROJ45076,JMAN886,20/12/23,18/02/24
PROJ45076,JMAN14,06/02/25,07/04/25
PROJ45076,JMAN463,12/04/24,11/06/24
PROJ45076,JMAN309,10/09/24,09/11/24
PROJ45076,JMAN817,23/07/24,21/09/24
PROJ45076,JMAN389,03/09/24,02/11/24
PROJ45076,JMAN460,13/12/24,11/02/25
PROJ45076,JMAN842,23/01/24,23/03/24
PROJ45076,JMAN659,24/04/24,23/06/24
PROJ45076,JMAN443,21/02/25,22/04/25
PROJ45076,JMAN477,28/04/25,27/06/25
PROJ45076,JMAN362,10/02/24,10/04/24
PROJ45076,JMAN161,08/01/25,09/03/25
PROJ45076,JMAN88,28/09/24,27/11/24
PROJ45076,JMAN576,07/10/24,06/12/24
PROJ45076,JMAN830,11/06/24,10/08/24
PROJ45076,JMAN329,14/12/23,12/02/24
PROJ45076,JMAN539,23/10/23,22/12/23
PROJ45076,JMAN734,04/12/23,02/02/24
PROJ45076,JMAN633,27/02/25,28/04/25
PROJ45076,JMAN237,12/03/24,11/05/24
PROJ45076,JMAN302,18/06/24,17/08/24
PROJ45076,JMAN345,08/07/24,06/09/24
PROJ32405,JMAN94,14/03/24,13/05/24
PROJ32405,JMAN54,20/05/23,19/07/23
PROJ32405,JMAN118,03/12/23,01/02/24
PROJ32405,JMAN17,22/07/24,20/09/24
PROJ32405,JMAN811,15/11/23,14/01/24
PROJ32405,JMAN667,23/09/23,22/11/23
PROJ32405,JMAN107,12/05/23,11/07/23
PROJ32405,JMAN372,11/03/23,10/05/23
PROJ32405,JMAN732,22/04/24,21/06/24
PROJ32405,JMAN897,21/01/24,21/03/24
PROJ32405,JMAN723,07/01/24,07/03/24
PROJ32405,JMAN944,11/07/24,09/09/24
PROJ32405,JMAN207,25/10/23,24/12/23
PROJ32405,JMAN884,06/04/24,05/06/24
PROJ32405,JMAN315,28/08/23,27/10/23
PROJ32405,JMAN578,19/05/24,18/07/24
PROJ32405,JMAN558,19/11/23,18/01/24
PROJ32405,JMAN631,08/05/24,07/07/24
PROJ32405,JMAN92,16/09/23,15/11/23
PROJ32405,JMAN420,27/08/24,26/10/24
PROJ32405,JMAN471,18/05/23,17/07/23
PROJ32405,JMAN685,03/01/24,03/03/24
PROJ32405,JMAN453,01/10/24,30/11/24
PROJ32405,JMAN663,25/08/23,24/10/23
PROJ32405,JMAN861,28/04/24,27/06/24
PROJ32405,JMAN468,07/05/24,06/07/24
PROJ32405,JMAN611,26/10/23,25/12/23
PROJ32405,JMAN912,31/08/23,30/10/23
PROJ32405,JMAN56,19/01/24,19/03/24
PROJ32405,JMAN148,05/12/23,03/02/24
PROJ32405,JMAN242,04/01/24,04/03/24
PROJ32405,JMAN576,19/07/24,17/09/24
PROJ32405,JMAN274,23/08/24,22/10/24
PROJ32405,JMAN271,17/07/23,15/09/23
PROJ32405,JMAN947,07/05/24,06/07/24
PROJ32405,JMAN594,01/08/24,30/09/24
PROJ32405,JMAN182,12/02/24,12/04/24
PROJ32405,JMAN883,04/06/23,03/08/23
PROJ26097,JMAN897,25/10/23,24/12/23
PROJ26097,JMAN965,19/10/23,18/12/23
PROJ26097,JMAN370,14/10/23,13/12/23
PROJ26097,JMAN863,07/10/23,06/12/23
PROJ26097,JMAN562,14/10/23,13/12/23
PROJ26097,JMAN633,10/10/23,09/12/23
PROJ26097,JMAN872,31/10/23,30/12/23
PROJ26097,JMAN929,30/10/23,29/12/23
PROJ26097,JMAN723,27/10/23,26/12/23
PROJ26097,JMAN49,14/10/23,13/12/23
PROJ26097,JMAN713,11/10/23,10/12/23
PROJ26097,JMAN270,18/10/23,17/12/23
PROJ26097,JMAN68,12/10/23,11/12/23
PROJ26097,JMAN38,26/10/23,25/12/23
PROJ26097,JMAN927,15/10/23,14/12/23
PROJ26097,JMAN698,30/10/23,29/12/23
PROJ26097,JMAN990,18/10/23,17/12/23
PROJ26097,JMAN647,27/10/23,26/12/23
PROJ26097,JMAN550,13/10/23,12/12/23
PROJ26097,JMAN196,13/10/23,12/12/23
PROJ26097,JMAN535,12/10/23,11/12/23
PROJ26097,JMAN958,17/10/23,16/12/23
PROJ26097,JMAN838,16/10/23,15/12/23
PROJ26097,JMAN477,30/10/23,29/12/23
PROJ26097,JMAN58,11/10/23,10/12/23
PROJ26097,JMAN292,17/10/23,16/12/23
PROJ26097,JMAN623,12/10/23,11/12/23
PROJ26097,JMAN242,21/10/23,20/12/23
PROJ26097,JMAN923,16/10/23,15/12/23
PROJ26097,JMAN935,13/10/23,12/12/23
PROJ26097,JMAN851,17/10/23,16/12/23
PROJ26097,JMAN610,15/10/23,14/12/23
PROJ26097,JMAN828,20/10/23,19/12/23
PROJ26097,JMAN315,21/10/23,20/12/23
PROJ26097,JMAN122,05/10/23,04/12/23
PROJ26097,JMAN393,31/10/23,30/12/23
PROJ26097,JMAN920,06/10/23,05/12/23
PROJ26097,JMAN61,16/10/23,15/12/23
PROJ35249,JMAN566,21/12/23,19/02/24
PROJ35249,JMAN144,06/12/23,04/02/24
PROJ35249,JMAN644,11/01/24,11/03/24
PROJ35249,JMAN118,11/01/24,11/03/24
PROJ35249,JMAN276,20/01/24,20/03/24
PROJ35249,JMAN633,18/12/23,16/02/24
PROJ35249,JMAN716,23/02/24,23/04/24
PROJ35249,JMAN145,03/03/24,02/05/24
PROJ35249,JMAN49,30/01/24,30/03/24
PROJ35249,JMAN108,15/12/23,13/02/24
PROJ35249,JMAN11,06/03/24,05/05/24
PROJ35249,JMAN723,10/12/23,08/02/24
PROJ35249,JMAN970,28/12/23,26/02/24
PROJ35249,JMAN280,26/12/23,24/02/24
PROJ35249,JMAN166,07/03/24,06/05/24
PROJ35249,JMAN58,07/02/24,07/04/24
PROJ35249,JMAN216,24/01/24,24/03/24
PROJ35249,JMAN92,06/03/24,05/05/24
PROJ35249,JMAN612,09/01/24,09/03/24
PROJ35249,JMAN817,24/12/23,22/02/24
PROJ35249,JMAN898,03/12/23,01/02/24
PROJ35249,JMAN688,26/01/24,26/03/24
PROJ35249,JMAN861,03/02/24,03/04/24
PROJ35249,JMAN362,09/03/24,08/05/24
PROJ35249,JMAN462,08/12/23,06/02/24
PROJ35249,JMAN617,13/01/24,13/03/24
PROJ35249,JMAN545,02/01/24,02/03/24
PROJ35249,JMAN38,31/01/24,31/03/24
PROJ35249,JMAN707,16/02/24,16/04/24
PROJ35249,JMAN965,18/01/24,18/03/24
PROJ35249,JMAN576,11/01/24,11/03/24
PROJ35249,JMAN420,25/01/24,25/03/24
PROJ35249,JMAN270,25/02/24,25/04/24
PROJ35249,JMAN947,12/12/23,10/02/24
PROJ35249,JMAN558,20/02/24,20/04/24
PROJ35249,JMAN647,23/02/24,23/04/24
PROJ35249,JMAN694,09/03/24,08/05/24
PROJ35249,JMAN68,21/01/24,21/03/24
PROJ13614,JMAN17,20/03/24,19/05/24
PROJ13614,JMAN418,23/03/24,22/05/24
PROJ13614,JMAN725,09/05/24,08/07/24
PROJ13614,JMAN855,03/06/24,02/08/24
PROJ13614,JMAN845,12/03/24,11/05/24
PROJ13614,JMAN445,11/07/24,09/09/24
PROJ13614,JMAN554,25/06/24,24/08/24
PROJ13614,JMAN145,15/06/24,14/08/24
PROJ13614,JMAN713,24/06/24,23/08/24
PROJ13614,JMAN315,12/04/24,11/06/24
PROJ13614,JMAN678,01/05/24,30/06/24
PROJ13614,JMAN360,14/02/24,14/04/24
PROJ13614,JMAN619,15/03/24,14/05/24
PROJ13614,JMAN488,06/08/24,05/10/24
PROJ13614,JMAN43,09/08/24,08/10/24
PROJ13614,JMAN28,13/03/24,12/05/24
PROJ13614,JMAN476,25/03/24,24/05/24
PROJ13614,JMAN33,05/09/24,04/11/24
PROJ13614,JMAN693,16/02/24,16/04/24
PROJ13614,JMAN848,28/03/24,27/05/24
PROJ13614,JMAN468,16/08/24,15/10/24
PROJ13614,JMAN181,03/09/24,02/11/24
PROJ13614,JMAN766,21/04/24,20/06/24
PROJ13614,JMAN379,01/03/24,30/04/24
PROJ13614,JMAN611,30/06/24,29/08/24
PROJ13614,JMAN838,16/08/24,15/10/24
PROJ13614,JMAN175,20/06/24,19/08/24
PROJ13614,JMAN172,06/04/24,05/06/24
PROJ13614,JMAN812,30/04/24,29/06/24
PROJ13614,JMAN501,24/02/24,24/04/24
PROJ13614,JMAN36,08/08/24,07/10/24
PROJ13614,JMAN763,30/08/24,29/10/24
PROJ13614,JMAN56,24/07/24,22/09/24
PROJ13614,JMAN227,05/04/24,04/06/24
PROJ13614,JMAN616,05/09/24,04/11/24
PROJ13614,JMAN348,04/09/24,03/11/24
PROJ13614,JMAN272,03/08/24,02/10/24
PROJ13614,JMAN622,12/07/24,10/09/24
PROJ14932,JMAN644,02/03/24,01/05/24
PROJ14932,JMAN118,14/02/24,14/04/24
PROJ14932,JMAN144,09/04/24,08/06/24
PROJ14932,JMAN892,21/03/24,20/05/24
PROJ14932,JMAN466,28/03/24,27/05/24
PROJ14932,JMAN576,25/12/23,23/02/24
PROJ14932,JMAN375,18/12/23,16/02/24
PROJ14932,JMAN571,25/12/23,23/02/24
PROJ14932,JMAN897,12/01/24,12/03/24
PROJ14932,JMAN458,27/01/24,27/03/24
PROJ14932,JMAN502,02/02/24,02/04/24
PROJ14932,JMAN235,09/03/24,08/05/24
PROJ14932,JMAN394,17/02/24,17/04/24
PROJ14932,JMAN445,23/12/23,21/02/24
PROJ14932,JMAN85,07/01/24,07/03/24
PROJ14932,JMAN886,06/01/24,06/03/24
PROJ14932,JMAN979,19/02/24,19/04/24
PROJ14932,JMAN603,16/12/23,14/02/24
PROJ14932,JMAN313,22/02/24,22/04/24
PROJ14932,JMAN694,29/03/24,28/05/24
PROJ14932,JMAN623,02/04/24,01/06/24
PROJ14932,JMAN681,06/01/24,06/03/24
PROJ14932,JMAN196,21/03/24,20/05/24
PROJ14932,JMAN842,06/03/24,05/05/24
PROJ14932,JMAN114,17/03/24,16/05/24
PROJ14932,JMAN617,08/04/24,07/06/24
PROJ14932,JMAN58,15/12/23,13/02/24
PROJ14932,JMAN776,17/12/23,15/02/24
PROJ14932,JMAN593,03/02/24,03/04/24
PROJ14932,JMAN662,23/03/24,22/05/24
PROJ14932,JMAN433,12/12/23,10/02/24
PROJ14932,JMAN80,09/04/24,08/06/24
PROJ14932,JMAN830,27/01/24,27/03/24
PROJ14932,JMAN368,24/01/24,24/03/24
PROJ14932,JMAN616,16/12/23,14/02/24
PROJ14932,JMAN880,08/01/24,08/03/24
PROJ14932,JMAN272,18/02/24,18/04/24
PROJ14932,JMAN257,06/03/24,05/05/24
PROJ26587,JMAN762,11/10/23,10/12/23
PROJ26587,JMAN145,18/04/23,17/06/23
PROJ26587,JMAN725,28/07/23,26/09/23
PROJ26587,JMAN880,20/08/23,19/10/23
PROJ26587,JMAN301,04/12/23,02/02/24
PROJ26587,JMAN216,23/12/22,21/02/23
PROJ26587,JMAN110,27/05/23,26/07/23
PROJ26587,JMAN58,29/11/23,28/01/24
PROJ26587,JMAN458,28/08/23,27/10/23
PROJ26587,JMAN944,26/07/23,24/09/23
PROJ26587,JMAN825,24/12/23,22/02/24
PROJ26587,JMAN548,10/02/23,11/04/23
PROJ26587,JMAN382,18/11/23,17/01/24
PROJ26587,JMAN285,18/12/22,16/02/23
PROJ26587,JMAN508,18/01/23,19/03/23
PROJ26587,JMAN378,04/01/24,04/03/24
PROJ26587,JMAN984,01/07/23,30/08/23
PROJ26587,JMAN576,08/04/23,07/06/23
PROJ26587,JMAN119,03/01/23,04/03/23
PROJ26587,JMAN33,02/01/23,03/03/23
PROJ26587,JMAN958,21/11/22,20/01/23
PROJ26587,JMAN688,19/10/23,18/12/23
PROJ26587,JMAN817,09/01/24,09/03/24
PROJ26587,JMAN114,02/02/23,03/04/23
PROJ26587,JMAN416,25/12/23,23/02/24
PROJ26587,JMAN649,28/05/23,27/07/23
PROJ26587,JMAN858,26/09/23,25/11/23
PROJ26587,JMAN823,06/05/23,05/07/23
PROJ26587,JMAN812,05/12/23,03/02/24
PROJ26587,JMAN88,24/07/23,22/09/23
PROJ26587,JMAN546,21/01/23,22/03/23
PROJ26587,JMAN198,27/10/23,26/12/23
PROJ26587,JMAN80,28/06/23,27/08/23
PROJ26587,JMAN865,14/03/23,13/05/23
PROJ26587,JMAN302,30/06/23,29/08/23
PROJ26587,JMAN227,02/11/23,01/01/24
PROJ26587,JMAN947,13/09/23,12/11/23
PROJ26587,JMAN122,28/05/23,27/07/23
PROJ55471,JMAN644,15/11/22,14/01/23
PROJ55471,JMAN118,15/12/22,13/02/23
PROJ55471,JMAN778,22/06/23,21/08/23
PROJ55471,JMAN726,14/04/23,13/06/23
PROJ55471,JMAN361,21/11/22,20/01/23
PROJ55471,JMAN770,12/07/23,10/09/23
PROJ55471,JMAN284,12/08/23,11/10/23
PROJ55471,JMAN727,28/07/23,26/09/23
PROJ55471,JMAN771,03/07/23,01/09/23
PROJ55471,JMAN180,24/01/23,25/03/23
PROJ55471,JMAN360,20/04/23,19/06/23
PROJ55471,JMAN962,15/05/23,14/07/23
PROJ55471,JMAN267,27/12/22,25/02/23
PROJ55471,JMAN664,19/05/23,18/07/23
PROJ55471,JMAN315,25/07/23,23/09/23
PROJ55471,JMAN313,20/07/23,18/09/23
PROJ55471,JMAN307,01/03/23,30/04/23
PROJ55471,JMAN33,22/06/23,21/08/23
PROJ55471,JMAN886,01/06/23,31/07/23
PROJ55471,JMAN663,29/06/23,28/08/23
PROJ55471,JMAN873,04/04/23,03/06/23
PROJ55471,JMAN441,20/05/23,19/07/23
PROJ55471,JMAN796,19/07/23,17/09/23
PROJ55471,JMAN631,02/07/23,31/08/23
PROJ55471,JMAN453,06/04/23,05/06/23
PROJ55471,JMAN30,14/07/23,12/09/23
PROJ55471,JMAN113,23/05/23,22/07/23
PROJ55471,JMAN923,22/05/23,21/07/23
PROJ55471,JMAN747,18/02/23,19/04/23
PROJ55471,JMAN135,02/07/23,31/08/23
PROJ55471,JMAN980,16/07/23,14/09/23
PROJ55471,JMAN557,21/02/23,22/04/23
PROJ55471,JMAN545,06/06/23,05/08/23
PROJ55471,JMAN352,25/02/23,26/04/23
PROJ55471,JMAN490,18/12/22,16/02/23
PROJ55471,JMAN713,26/01/23,27/03/23
PROJ55471,JMAN537,21/05/23,20/07/23
PROJ55471,JMAN272,13/08/23,12/10/23
PROJ78722,JMAN520,09/03/24,08/05/24
PROJ78722,JMAN644,08/10/24,07/12/24
PROJ78722,JMAN811,05/10/24,04/12/24
PROJ78722,JMAN397,22/05/24,21/07/24
PROJ78722,JMAN344,24/01/25,25/03/25
PROJ78722,JMAN293,18/10/24,17/12/24
PROJ78722,JMAN872,23/09/24,22/11/24
PROJ78722,JMAN885,16/07/24,14/09/24
PROJ78722,JMAN723,22/08/24,21/10/24
PROJ78722,JMAN334,24/10/24,23/12/24
PROJ78722,JMAN108,29/07/24,27/09/24
PROJ78722,JMAN821,11/11/24,10/01/25
PROJ78722,JMAN285,06/05/24,05/07/24
PROJ78722,JMAN315,12/07/24,10/09/24
PROJ78722,JMAN928,03/09/24,02/11/24
PROJ78722,JMAN984,11/08/24,10/10/24
PROJ78722,JMAN216,05/07/24,03/09/24
PROJ78722,JMAN886,08/02/25,09/04/25
PROJ78722,JMAN649,17/10/24,16/12/24
PROJ78722,JMAN861,14/10/24,13/12/24
PROJ78722,JMAN958,17/12/24,15/02/25
PROJ78722,JMAN443,06/06/24,05/08/24
PROJ78722,JMAN113,27/01/25,28/03/25
PROJ78722,JMAN1,22/05/24,21/07/24
PROJ78722,JMAN30,14/08/24,13/10/24
PROJ78722,JMAN891,14/07/24,12/09/24
PROJ78722,JMAN730,01/03/25,30/04/25
PROJ78722,JMAN80,04/10/24,03/12/24
PROJ78722,JMAN699,30/12/24,28/02/25
PROJ78722,JMAN107,29/07/24,27/09/24
PROJ78722,JMAN2,29/09/24,28/11/24
PROJ78722,JMAN557,16/03/25,15/05/25
PROJ78722,JMAN198,28/03/24,27/05/24
PROJ78722,JMAN795,02/05/24,01/07/24
PROJ78722,JMAN390,11/05/24,10/07/24
PROJ78722,JMAN994,05/04/24,04/06/24
PROJ78722,JMAN455,28/09/24,27/11/24
PROJ78722,JMAN537,17/06/24,16/08/24
PROJ88273,JMAN987,21/10/23,20/12/23
PROJ88273,JMAN811,22/10/23,21/12/23
PROJ88273,JMAN390,13/11/23,12/01/24
PROJ88273,JMAN983,17/12/23,15/02/24
PROJ88273,JMAN67,04/02/24,04/04/24
PROJ88273,JMAN69,21/01/24,21/03/24
PROJ88273,JMAN561,26/10/23,25/12/23
PROJ88273,JMAN883,29/10/23,28/12/23
PROJ88273,JMAN235,14/12/23,12/02/24
PROJ88273,JMAN607,13/11/23,12/01/24
PROJ88273,JMAN824,04/12/23,02/02/24
PROJ88273,JMAN108,23/12/23,21/02/24
PROJ88273,JMAN70,21/10/23,20/12/23
PROJ88273,JMAN38,23/10/23,22/12/23
PROJ88273,JMAN12,26/01/24,26/03/24
PROJ88273,JMAN446,09/12/23,07/02/24
PROJ88273,JMAN550,19/10/23,18/12/23
PROJ88273,JMAN461,04/12/23,02/02/24
PROJ88273,JMAN191,11/01/24,11/03/24
PROJ88273,JMAN494,02/12/23,31/01/24
PROJ88273,JMAN778,01/02/24,01/04/24
PROJ88273,JMAN190,22/01/24,22/03/24
PROJ88273,JMAN436,17/11/23,16/01/24
PROJ88273,JMAN30,24/01/24,24/03/24
PROJ88273,JMAN796,02/01/24,02/03/24
PROJ88273,JMAN118,09/01/24,09/03/24
PROJ88273,JMAN441,18/11/23,17/01/24
PROJ88273,JMAN454,20/02/24,20/04/24
PROJ88273,JMAN2,13/12/23,11/02/24
PROJ88273,JMAN161,23/12/23,21/02/24
PROJ88273,JMAN270,20/11/23,19/01/24
PROJ88273,JMAN350,09/12/23,07/02/24
PROJ88273,JMAN576,01/01/24,01/03/24
PROJ88273,JMAN368,06/12/23,04/02/24
PROJ88273,JMAN455,22/02/24,22/04/24
PROJ88273,JMAN947,25/01/24,25/03/24
PROJ88273,JMAN795,05/01/24,05/03/24
PROJ88273,JMAN68,05/12/23,03/02/24
PROJ52938,JMAN981,10/02/23,11/04/23
PROJ52938,JMAN708,10/05/23,09/07/23
PROJ52938,JMAN165,29/12/22,27/02/23
PROJ52938,JMAN511,09/03/23,08/05/23
PROJ52938,JMAN644,30/03/23,29/05/23
PROJ52938,JMAN762,24/02/23,25/04/23
PROJ52938,JMAN961,06/03/23,05/05/23
PROJ52938,JMAN276,28/07/23,26/09/23
PROJ52938,JMAN564,29/05/23,28/07/23
PROJ52938,JMAN368,20/12/22,18/02/23
PROJ52938,JMAN836,02/11/22,01/01/23
PROJ52938,JMAN944,13/12/22,11/02/23
PROJ52938,JMAN201,22/11/22,21/01/23
PROJ52938,JMAN942,01/02/23,02/04/23
PROJ52938,JMAN612,24/09/22,23/11/22
PROJ52938,JMAN867,16/02/23,17/04/23
PROJ52938,JMAN393,30/12/22,28/02/23
PROJ52938,JMAN378,30/01/23,31/03/23
PROJ52938,JMAN674,01/04/23,31/05/23
PROJ52938,JMAN535,28/05/23,27/07/23
PROJ52938,JMAN838,30/07/23,28/09/23
PROJ52938,JMAN623,16/12/22,14/02/23
PROJ52938,JMAN573,03/04/23,02/06/23
PROJ52938,JMAN891,12/12/22,10/02/23
PROJ52938,JMAN58,28/07/23,26/09/23
